County Code|County Name|Station Code|Station Name
14|Embu|014063031410901|CATHOLIC CATHEDRAL GROUNDS - MUGOYA 
14|Embu|014063031511001|ASK SHOW GROUND- NJUKIRI 
14|Embu|014063031511101|D.E.B KANGARU PRIMARY SCHOOL 
14|Embu|014063031511201|D.E.B NJUKIRI PRIMARY SCHOOL 
14|Embu|014063031511301|ST. MICHAEL PRIMARY SCHOOL 
14|Embu|014063031511302|ST. MICHAEL PRIMARY SCHOOL 
14|Embu|014063031511303|ST. MICHAEL PRIMARY SCHOOL 
14|Embu|014063031511401|PLAN SOCIAL HALL-DALLAS 
14|Embu|014063031511402|PLAN SOCIAL HALL-DALLAS 
14|Embu|014063031511403|PLAN SOCIAL HALL-DALLAS 
14|Embu|014063031511501|NTHAMBO PRIMARY SCHOOL 
14|Embu|014063031511502|NTHAMBO PRIMARY SCHOOL 
14|Embu|014063031511601|KITHUNGURURU COFFEE FACTORY 
14|Embu|014063031511701|KATHANGARI NURSERY SCHOOL 
14|Embu|014063031511801|KAPINGAZI COFFEE FACTORY 
14|Embu|014063031511802|KAPINGAZI COFFEE FACTORY 
14|Embu|014063031511901|KANGARU BOYS SECONDARY SCHOOL 
14|Embu|014063031511902|KANGARU BOYS SECONDARY SCHOOL 
14|Embu|014063031512001|GITURI PRIMARY SCHOOL 
14|Embu|014063031512101|GATOORI PRIMARY SCHOOL 
14|Embu|014063031512201|EMBU URBAN PRIMARY SCHOOL 
14|Embu|014063031512202|EMBU URBAN PRIMARY SCHOOL 
14|Embu|014063031512203|EMBU URBAN PRIMARY SCHOOL 
14|Embu|014063031512204|EMBU URBAN PRIMARY SCHOOL 
14|Embu|014063031512301|EMBU MUNICIPAL SOCIAL HALL 
14|Embu|014063031512302|EMBU MUNICIPAL SOCIAL HALL 
14|Embu|014063031512303|EMBU MUNICIPAL SOCIAL HALL 
14|Embu|014063031512401|EMBU MUNICIPAL COUNCIL STADIUM 
14|Embu|014063031512402|EMBU MUNICIPAL COUNCIL STADIUM 
14|Embu|014063031512403|EMBU MUNICIPAL COUNCIL STADIUM 
14|Embu|014063031512404|EMBU MUNICIPAL COUNCIL STADIUM 
14|Embu|014063031512501|EMBU COUNTY PRIMARY SCHOOL 
14|Embu|014063031512502|EMBU COUNTY PRIMARY SCHOOL 
14|Embu|014063031512601|DISTRICT REGISTRAR OF PERSONS GROUND 
14|Embu|014063031512701|EMBU COUNTY COUNCIL CHAMBERS 
14|Embu|014063031512801|EMBU COUNTY DAY SECONDARY SCHOOL 
14|Embu|014063031512802|EMBU COUNTY DAY SECONDARY SCHOOL 
14|Embu|014063031512901|EMBU CULTURAL CENTRE 
14|Embu|014063031512902|EMBU CULTURAL CENTRE 
14|Embu|014063031513001|EMBU MUNICIPAL COUNCIL TOWN HALL 
14|Embu|014063031513002|EMBU MUNICIPAL COUNCIL TOWN HALL 
14|Embu|014063031513101|JAMIA BRIGHT STAR ACADEMY 
14|Embu|014063031513102|JAMIA BRIGHT STAR ACADEMY 
14|Embu|014063031513103|JAMIA BRIGHT STAR ACADEMY 
14|Embu|014063031513201|GATOORI DAY SECONDARY SCHOOL 
14|Embu|014063031513301|KIRIMARI BOYS SECONDARY SCHOOL 
14|Embu|014063031513302|KIRIMARI BOYS SECONDARY SCHOOL 
14|Embu|014063031513401|A.C.K CHURCH GROUNDS - GITURI 
14|Embu|014063031513501|MOSQUE GROUNDS - DALLAS 
14|Embu|014063031513502|MOSQUE GROUNDS - DALLAS 
14|Embu|014063031513503|MOSQUE GROUNDS - DALLAS 
14|Embu|014063031513601|JUA KALI OFFICES GROUNDS - SEWAGE 
14|Embu|014063031513701|ST. ANDREWS A.C.K - OLD STADIUM 
14|Embu|014063031513702|ST. ANDREWS A.C.K - OLD STADIUM 
14|Embu|014063031513801|MIKIMBI FULL GOSPEL CHURCHES GROUNDS 
14|Embu|014063031513901|FULL GOSPEL CHURCH GROUND-NJUKIRI 
14|Embu|014063031514001|TEACHERS ADVISORY CENTRE HALL - MAJENGO 
14|Embu|014063031614101|IGUMO PRIMARY SCHOOL 
14|Embu|014063031614201|KIHUMBU PRIMARY SCHOOL 
14|Embu|014063031614202|KIHUMBU PRIMARY SCHOOL 
14|Embu|014063031614301|MBUKORE PRIMARY SCHOOL 
14|Embu|014063031614401|NEMBURE POLYTECHNIC 
14|Embu|014063031614402|NEMBURE POLYTECHNIC 
14|Embu|014063031614501|NEMBURE PRIMARY SCHOOL 
14|Embu|014063031614601|NJAGAIRI COFFEE FACTORY 
14|Embu|014063031614701|RUNG'ANG'A PRIMARY SCHOOL 
14|Embu|014063031614801|TENDE PRIMARY SCHOOL 
14|Embu|014063031614901|ACK MUCHONOKE CHURCH GROUNDS 
14|Embu|014063031615001|FAITHFULL CHURCH OF CHRIST-MAKUMBIRI 
14|Embu|014063031615101|FAMILY WORSHIP CHURCH GROUND -KAIRUNGU 
14|Embu|014063031615201|FULL GOSPEL CHURCH GROUND-GICEGERI 
14|Embu|014063031615301|KAGUMORI CATHOLIC CHURCH 
14|Embu|014063031615401|KWA DOUGLAS BUS STAGE 
14|Embu|014063031615501|KYETHERU CATHOLIC CHURCH GROUNDS 
14|Embu|014063031615601|MIRUNDI COFFEE FACTORY 
14|Embu|014063031615701|NEMBURE SOCIAL HALL 
14|Embu|014063031615801|FULL GOSPEL CHURCHES GROUNDS - NDUNDURI 
14|Embu|014063031615901|FULL GOSPEL CHURCHES GROUNDS - KIVUE 
14|Embu|014063031615902|FULL GOSPEL CHURCHES GROUNDS - KIVUE 
14|Embu|014063031616001|LIVING SAINTS CHURCH GROUNDS - KIVUE 
14|Embu|014063031616101|FULL GOSPEL CHURCHES GROUNDS - GITITURI 
14|Embu|014064031700101|MURANG'A TEA BUYING CENTRE 
14|Embu|014064031700102|MURANG'A TEA BUYING CENTRE 
14|Embu|014064031700201|KIANJOKOMA PRIMARY SCHOOL 
14|Embu|014064031700202|KIANJOKOMA PRIMARY SCHOOL 
14|Embu|014064031700301|NGURUERI COFFEE FACTORY 
14|Embu|014064031700401|KAMUGERE TEA BUYING CENTRE 
14|Embu|014064031700501|NGUIRE PRIMARY SCHOOL 
14|Embu|014064031700502|NGUIRE PRIMARY SCHOOL 
14|Embu|014064031700601|MAKENGI HEALTH CENTRE 
14|Embu|014064031700602|MAKENGI HEALTH CENTRE 
14|Embu|014064031700603|MAKENGI HEALTH CENTRE 
14|Embu|014064031700701|KIRURUMWE COFFEE FACTORY 
14|Embu|014064031700801|ST. JOSEPH PRIMARY SCHOOL 
14|Embu|014064031700901|KARUE PRIMARY SCHOOL 
14|Embu|014064031701001|NGAINDEITHYA COFFEE FACTORY 
14|Embu|014064031701101|KEVOTE PRIMARY SCHOOL 
14|Embu|014064031701102|KEVOTE PRIMARY SCHOOL 
14|Embu|014064031701103|KEVOTE PRIMARY SCHOOL 
14|Embu|014064031701201|KERURI PRIMARY SCHOOL 
14|Embu|014064031701301|KARITIRI COFFEE FACTORY 
14|Embu|014064031701401|KIANJUKI PRIMARY SCHOOL 
14|Embu|014064031701501|MUCHAGORI PRIMARY SCHOOL 
14|Embu|014064031701502|MUCHAGORI PRIMARY SCHOOL 
14|Embu|014064031701601|KAVUTIRI PRIMARY SCHOOL 
14|Embu|014064031701602|KAVUTIRI PRIMARY SCHOOL 
14|Embu|014064031701701|KAVARI TEA BUYING CENTRE 
14|Embu|014064031701801|GICHUGU PRIMARY SCHOOL 
14|Embu|014064031701901|RUVUTIRI TEA BUYING CENTRE 
14|Embu|014064031702001|MANYATTA PRIMARY SCHOOL 
14|Embu|014064031702101|KITHANGARI TEA BUYING CENTRE 
14|Embu|014064031702201|KIBOGI TEA BUYING CENTRE 
14|Embu|014064031702301|GATURA TEA BUYING CENTRE 
14|Embu|014064031702401|GATURUMBARI TEA BUYING CENTRE 
14|Embu|014064031702501|GAIKIRO TEA BUYING CENTRE 
14|Embu|014064031802601|GICHERA PRIMARY SCHOOL 
14|Embu|014064031802602|GICHERA PRIMARY SCHOOL 
14|Embu|014064031802701|MATURURI N.I.C.A PRIMARY SCHOOL 
14|Embu|014064031802801|KATHAMBAICONI PRIMARY SCHOOL 
14|Embu|014064031802802|KATHAMBAICONI PRIMARY SCHOOL 
14|Embu|014064031802901|KAVURU PRIMARY SCHOOL 
14|Embu|014064031803001|NDUMARI PRIMARY SCHOOL 
14|Embu|014064031803002|NDUMARI PRIMARY SCHOOL 
14|Embu|014064031803101|KANGONDI PRIMARY SCHOOL 
14|Embu|014064031803201|KANDURI PRIMARY SCHOOL 
14|Embu|014064031803202|KANDURI PRIMARY SCHOOL 
14|Embu|014064031803301|MACUMO PRIMARY SCHOOL 
14|Embu|014064031803401|UGWERI PRIMARY SCHOOL 
14|Embu|014064031803402|UGWERI PRIMARY SCHOOL 
14|Embu|014064031803403|UGWERI PRIMARY SCHOOL 
14|Embu|014064031803501|ENA PRIMARY SCHOOL 
14|Embu|014064031803502|ENA PRIMARY SCHOOL 
14|Embu|014064031803503|ENA PRIMARY SCHOOL 
14|Embu|014064031803504|ENA PRIMARY SCHOOL 
14|Embu|014064031803601|KITHUNGUTHIA PRIMARY SCHOOL 
14|Embu|014064031803602|KITHUNGUTHIA PRIMARY SCHOOL 
14|Embu|014064031803701|NGENIARI PRIMARY SCHOOL 
14|Embu|014064031803801|KATHUGU PRIMARY SCHOOL 
14|Embu|014064031803901|NTHAGAIYA PRIMARY SCHOOL 
14|Embu|014064031803902|NTHAGAIYA PRIMARY SCHOOL 
14|Embu|014064031803903|NTHAGAIYA PRIMARY SCHOOL 
14|Embu|014064031804001|HAMI ACADEMY 
14|Embu|014064031904101|KAGAARI PRIMARY SCHOOL 
14|Embu|014064031904102|KAGAARI PRIMARY SCHOOL 
14|Embu|014064031904201|MWENENDEGA PRIMARY SCHOOL 
14|Embu|014064031904202|MWENENDEGA PRIMARY SCHOOL 
14|Embu|014064031904301|KIARIMUI PRIMARY SCHOOL 
14|Embu|014064031904302|KIARIMUI PRIMARY SCHOOL 
14|Embu|014064031904401|GICHICHE PRIMARY SCHOOL 
14|Embu|014064031904402|GICHICHE PRIMARY SCHOOL 
14|Embu|014064031904403|GICHICHE PRIMARY SCHOOL 
14|Embu|014064031904501|GIKUURI PRIMARY SCHOOL 
14|Embu|014064031904502|GIKUURI PRIMARY SCHOOL 
14|Embu|014064031904503|GIKUURI PRIMARY SCHOOL 
14|Embu|014064031904504|GIKUURI PRIMARY SCHOOL 
14|Embu|014064031904601|NGARARI PRIMARY SCHOOL 
14|Embu|014064031904701|ITHEMUTIKI COFFEE FACTORY 
14|Embu|014064031904801|KIGAA PRIMARY SCHOOL 
14|Embu|014064031904802|KIGAA PRIMARY SCHOOL 
14|Embu|014064031904901|GATINDA PRIMARY SCHOOL 
14|Embu|014064031905001|GITARE PRIMARY SCHOOL 
14|Embu|014064031905002|GITARE PRIMARY SCHOOL 
14|Embu|014064031905003|GITARE PRIMARY SCHOOL 
14|Embu|014064031905101|KIVIUVI COFFEE FACTORY 
14|Embu|014064031905201|KATHURIRI PRIMARY SCHOOL 
14|Embu|014064031905301|MOI HIGH SCHOOL MBIRURI 
14|Embu|014064031905401|KANG'ONDU COFFEE FACTORY 
14|Embu|014064031905501|RUNYENJES MUNICIPAL HALL 
14|Embu|014064031905502|RUNYENJES MUNICIPAL HALL 
14|Embu|014064031905503|RUNYENJES MUNICIPAL HALL 
14|Embu|014064032005601|NDUURI PRIMARY SCHOOL 
14|Embu|014064032005602|NDUURI PRIMARY SCHOOL 
14|Embu|014064032005701|KANJA PRIMARY SCHOOL 
14|Embu|014064032005702|KANJA PRIMARY SCHOOL 
14|Embu|014064032005703|KANJA PRIMARY SCHOOL 
14|Embu|014064032005704|KANJA PRIMARY SCHOOL 
14|Embu|014064032005801|GICEGENI TEA BUYING CENTRE 
14|Embu|014064032005901|MUNYUTU PRIMARY SCHOOL 
14|Embu|014064032006001|SOWETO TEA BUYING CENTRE 
14|Embu|014064032006002|SOWETO TEA BUYING CENTRE 
14|Embu|014064032006101|NDAMUNGE TEA BUYING CENTRE 
14|Embu|014064032006201|MURAGARI PRIMARY SCHOOL 
14|Embu|014064032006202|MURAGARI PRIMARY SCHOOL 
14|Embu|014064032006301|KIRIMIRI COFFEE FACTORY 
14|Embu|014064032006401|GAIKAMA TEA BUYING CENTRE 
14|Embu|014064032006501|THIGINGI PRIMARY SCHOOL 
14|Embu|014064032006601|MBUINJERU PRIMARY SCHOOL 
14|Embu|014064032006602|MBUINJERU PRIMARY SCHOOL 
14|Embu|014064032006701|MUGUI PRIMARY SCHOOL 
14|Embu|014064032006702|MUGUI PRIMARY SCHOOL 
14|Embu|014064032006801|KARARITIRI TEA BUYING CENTRE 
14|Embu|014064032006901|IRANGI PRIMARY SCHOOL 
14|Embu|014064032007001|KAIRANGU TEA BUYING CENTRE 
14|Embu|014064032007101|ST. THOMAS PRIMARY SCHOOL KAMUGERE 
14|Embu|014064032007201|KATHANDE PRIMARY SCHOOL 
14|Embu|014064032007202|KATHANDE PRIMARY SCHOOL 
14|Embu|014064032007301|MACIARA TEA BUYING CENTRE 
14|Embu|014064032007401|MUGAARI TEA BUYING CENTRE 
14|Embu|014064032007501|KITHIRURI TEA BUYING CENTRE 
14|Embu|014064032007601|KANYAVYERI TEA BUYING CENTR 
14|Embu|014064032007701|MIANDARI TEA BUYING CENTRE 
14|Embu|014064032007801|KIANGUNGI TEA BUYING CENTRE 
14|Embu|014064032007901|KIAMUCERU TEA BUYING CENTRE 
14|Embu|014064032008001|KIANDONG'O TEA BUYING CENTRE 
14|Embu|014064032008002|KIANDONG'O TEA BUYING CENTRE 
14|Embu|014064032008003|KIANDONG'O TEA BUYING CENTRE 
14|Embu|014064032108101|KATHARI PRIMARY SCHOOL 
14|Embu|014064032108102|KATHARI PRIMARY SCHOOL 
14|Embu|014064032108201|KYENI GIRLS SECONDARY SCHOOL 
14|Embu|014064032108202|KYENI GIRLS SECONDARY SCHOOL 
14|Embu|014064032108301|MUGANJUKI PRIMARY SCHOOL 
14|Embu|014064032108401|KIARAGANA PRIMARY SCHOOL 
14|Embu|014064032108402|KIARAGANA PRIMARY SCHOOL 
14|Embu|014064032108501|KIVURIA PRIMARY SCHOOL 
14|Embu|014064032108601|KATHAGERI YOUTH POLYTECHNIC 
14|Embu|014064032108602|KATHAGERI YOUTH POLYTECHNIC 
14|Embu|014064032108701|NJERURI PRIMARY SCHOOL 
14|Embu|014064032108702|NJERURI PRIMARY SCHOOL 
14|Embu|014064032108801|MUFU PRIMARY SCHOOL 
14|Embu|014064032108802|MUFU PRIMARY SCHOOL 
14|Embu|014064032108803|MUFU PRIMARY SCHOOL 
14|Embu|014064032108901|KIANGUNGI PRIMARY SCHOOL 
14|Embu|014064032108902|KIANGUNGI PRIMARY SCHOOL 
14|Embu|014064032108903|KIANGUNGI PRIMARY SCHOOL 
14|Embu|014064032109001|GATUMBI PRIMARY SCHOOL 
14|Embu|014064032109002|GATUMBI PRIMARY SCHOOL 
14|Embu|014064032109101|IRIARI PRIMARY SCHOOL 
14|Embu|014064032109102|IRIARI PRIMARY SCHOOL 
14|Embu|014064032109201|KITHARE PRIMARY SCHOOL 
14|Embu|014064032109301|RUKURIRI PRIMARY SCHOOL 
14|Embu|014064032109302|RUKURIRI PRIMARY SCHOOL 
14|Embu|014064032109303|RUKURIRI PRIMARY SCHOOL 
14|Embu|014064032209401|CIAMANDA PRIMARY SCHOOL 
14|Embu|014064032209402|CIAMANDA PRIMARY SCHOOL 
14|Embu|014064032209501|KIGUMO BOARDING PRIMARY SCHOOL 
14|Embu|014064032209601|MAGACHA PRIMARY SCHOOL 
14|Embu|014064032209701|MUKURIA PRIMARY SCHOOL 
14|Embu|014064032209801|GAKWEGORI PRIMARY SCHOOL 
14|Embu|014064032209802|GAKWEGORI PRIMARY SCHOOL 
14|Embu|014064032209901|SA KYENI PRIMARY SCHOOL 
14|Embu|014064032210001|NEW KYENI FARMERS HALL 
14|Embu|014064032210101|KARUNGU PRIMARY SCHOOL 
14|Embu|014064032210201|KATHUGU COFFEE FACTORY 
14|Embu|014064032210301|KIAMBOA PRIMARY SCHOOL 
14|Embu|014064032210401|KATHUNGURI PRIMARY SCHOOL 
14|Embu|014064032210402|KATHUNGURI PRIMARY SCHOOL 
14|Embu|014064032210501|KATHUNGURI YOUTH POLYTECHNIC 
14|Embu|014064032210601|KARIRU PRIMARY SCHOOL 
14|Embu|014064032210602|KARIRU PRIMARY SCHOOL 
14|Embu|014064032210701|CANON HEBERT PRIMARY SCHOOL 
14|Embu|014064032210801|KAVETI PRIMARY SCHOOL 
14|Embu|014064032210901|KARURUMO YOUTH POLYTECHNIC 
14|Embu|014064032210902|KARURUMO YOUTH POLYTECHNIC 
14|Embu|014064032210903|KARURUMO YOUTH POLYTECHNIC 
14|Embu|014064032211001|KASAFARI PRIMARY SCHOOL 
14|Embu|014064032211101|KANDETE PRIMARY SCHOOL 
14|Embu|014064032211201|KARURUMO PRIMARY SCHOOL 
14|Embu|014064032211202|KARURUMO PRIMARY SCHOOL 
14|Embu|014064032211301|KINTHITHE PRIMARY SCHOOL 
14|Embu|014064032211302|KINTHITHE PRIMARY SCHOOL 
14|Embu|014064032211401|KATHANJURE PRIMARY SCHOOL 
14|Embu|014064032211402|KATHANJURE PRIMARY SCHOOL 
14|Embu|014064032211501|KARAGO PRIMARY SCHOOL 
14|Embu|014064032211601|NYAGARI PRIMARY SCHOOL 
14|Embu|014064032211701|MIKUNDU COFFEE FACTORY 
14|Embu|014064032211702|MIKUNDU COFFEE FACTORY 
14|Embu|014065032300101|IRIA-ITUNE PRIMARY SHOOL 
14|Embu|014065032300201|KAMWELI PRIMARY SCHOOL 
14|Embu|014065032300301|KIKUMINI PRIMARY SCHOOL 
14|Embu|014065032300401|MAKUTANO PRIMARY SCHOOL 
14|Embu|014065032300402|MAKUTANO PRIMARY SCHOOL 
14|Embu|014065032300403|MAKUTANO PRIMARY SCHOOL 
14|Embu|014065032300501|KARABA PRIMARY SCHOOL 
14|Embu|014065032300502|KARABA PRIMARY SCHOOL 
14|Embu|014065032300601|GITARAKA PRIMARY SCHOOL 
14|Embu|014065032300602|GITARAKA PRIMARY SCHOOL 
14|Embu|014065032300701|WANGO DAY PRIMARY SCHOOL 
14|Embu|014065032300702|WANGO DAY PRIMARY SCHOOL 
14|Embu|014065032300801|MAVIANI PRIMARY SCHOOL. 
14|Embu|014065032300901|GATEGI PRIMARY SCHOOL 
14|Embu|014065032300902|GATEGI PRIMARY SCHOOL 
14|Embu|014065032301001|KAMWIYENDEI PRIMARY SCHOOL 
14|Embu|014065032301101|KATHIANI PRIMARY SCHOOL. 
14|Embu|014065032301201|KOMA PRIMARYSCHOOL. 
14|Embu|014065032301301|NTHINGINI PRIARY SCHOOL. 
14|Embu|014065032301302|NTHINGINI PRIARY SCHOOL. 
14|Embu|014065032301401|MALIKINI PRIMARY SCHOOL. 
14|Embu|014065032301402|MALIKINI PRIMARY SCHOOL. 
14|Embu|014065032301501|KILIA CONSOLATA PRIMARY SCHOOL. 
14|Embu|014065032301601|RIAKANAU PRIMARY SCHOOL 
14|Embu|014065032301701|KARUKU PRIMARY SCHOOL 
14|Embu|014065032301801|MAKAWANI PRIMARY SCHOOL 
14|Embu|014065032301901|NGOMOLA PRIMARY SCHOOL 
14|Embu|014065032302001|KASEVENI PRIMARY SCHOOL 
14|Embu|014065032302101|KASEVE PRIMARY SCHOOL 
14|Embu|014065032302201|WAKALIA PRIMARY SCHOOL 
14|Embu|014065032302301|KARABA CONSOLATA PRIMARY SCHOOL 
14|Embu|014065032302302|KARABA CONSOLATA PRIMARY SCHOOL 
14|Embu|014065032302401|MAALI ACK PRIMARY SCHOOL 
14|Embu|014065032302501|MUSINGINI PRIMARY SCHOOL 
14|Embu|014065032302601|RIAKANAU MARKET 
14|Embu|014065032302701|KAKINDU PRIMARY SCHOOL 
14|Embu|014065032302801|UNYUANI PRIMARY SCHOOL 
14|Embu|014065032302901|WACHORO DISPENSARY 
14|Embu|014065032403001|KANYONGA PRIMARY SCHOOL 
14|Embu|014065032403101|MASHAMBA PRIMARY SCHOOL 
14|Embu|014065032403102|MASHAMBA PRIMARY SCHOOL 
14|Embu|014065032403201|KAMUNYAGIA PRIMARY SCHOOL 
14|Embu|014065032403301|NGECA PRIMARY SCHOOL 
14|Embu|014065032403401|KITOLOLONI PRIMARY SCHOOL 
14|Embu|014065032403501|NAMURI PRIMARYY SCHOOL 
14|Embu|014065032403601|MAKIMA PRIMARY SCHOOL 
14|Embu|014065032403602|MAKIMA PRIMARY SCHOOL 
14|Embu|014065032403701|MBONDONI PRIMARY SCHOOL 
14|Embu|014065032403702|MBONDONI PRIMARY SCHOOL 
14|Embu|014065032403801|NJERU PRIMARY SCHOOL 
14|Embu|014065032403901|NDUNGUNI PRIMARY SCHOOL 
14|Embu|014065032404001|GATUANYAGA PRIMARY SCHOOL 
14|Embu|014065032404101|GIKURU PRIMARY SCHOOL 
14|Embu|014065032404201|MULUKUSI PRIMARY SCHOOL 
14|Embu|014065032404301|KAKAWA PRIMARY SCHOOL 
14|Embu|014065032404401|MUTHIRU PRIMARY SCHOOL 
14|Embu|014065032404501|KALISA PRIMARY SCHOOL 
14|Embu|014065032404601|MBURUTANI PRIMARY SCHOOL 
14|Embu|014065032404701|NDUNE PRIMARY SCHOOL 
14|Embu|014065032404801|MWANYANI PRIMARY SCHOOL 
14|Embu|014065032404901|MWANZO MARKET 
14|Embu|014065032405001|IRARI PRIMARY SCHOOL 
14|Embu|014065032405101|URUA PRIMARY SCHOOL 
14|Embu|014065032405201|MWEA PRIMARY SCHOOL 
14|Embu|014065032405301|MANYATI PRIMARY SCHOOL 
14|Embu|014065032405401|MUTHITHU PRIMARY SCHOOL 
14|Embu|014065032405501|UNGUNI PRIMARY SCHOOL 
14|Embu|014065032505601|KIAMURINGA PRIMARY SCHOOL 
14|Embu|014065032505602|KIAMURINGA PRIMARY SCHOOL 
14|Embu|014065032505701|NGANGARI PRIMARY SCHOOL 
14|Embu|014065032505801|ST. LUKES PRIMARY SCHOOL 
14|Embu|014065032505901|RWIKA TECHNICAL INSTITUTE 
14|Embu|014065032505902|RWIKA TECHNICAL INSTITUTE 
14|Embu|014065032506001|MURARU PRIMARY SCHOOL 
14|Embu|014065032506002|MURARU PRIMARY SCHOOL 
14|Embu|014065032506003|MURARU PRIMARY SCHOOL 
14|Embu|014065032506101|J.J.M. NYAGA PRIMARY SCHOOL 
14|Embu|014065032506201|KANINWANTHIGA PRIMARY SCHOOL 
14|Embu|014065032506202|KANINWANTHIGA PRIMARY SCHOOL 
14|Embu|014065032506301|KANGETA PRIMARY SCHOOL 
14|Embu|014065032506401|YONDER KARWIGI PRIMARY SCHOOL 
14|Embu|014065032506402|YONDER KARWIGI PRIMARY SCHOOL 
14|Embu|014065032506501|RIANJERU PRIMARY SCHOOL 
14|Embu|014065032506601|ST. JOSEPH GACHURIRI PRIMARY SCHOOL 
14|Embu|014065032506701|MBITA PRIMARY SCHOOL 
14|Embu|014065032506801|MINURI PRIMARY SCHOOL 
14|Embu|014065032506901|KABURURI PRIMARY SCHOOL 
14|Embu|014065032506902|KABURURI PRIMARY SCHOOL 
14|Embu|014065032507001|NGANDURI PRIMARY SCHOOL 
14|Embu|014065032507002|NGANDURI PRIMARY SCHOOL 
14|Embu|014065032507101|KAMUNYANGE PRIMARY SCHOOL 
14|Embu|014065032507201|MUNYORI PRIMARY SCHOOL 
14|Embu|014065032507301|KAWERU PRIMARY SCHOOL 
14|Embu|014065032507401|KANYARIRI PRIMARY SCHOOL 
14|Embu|014065032507402|KANYARIRI PRIMARY SCHOOL 
14|Embu|014065032507501|NGENGE PRIMARY SCHOOL 
14|Embu|014065032507601|KANGUNGI PRIMARY SCHOOL 
14|Embu|014065032507701|MUTUGU PRIMARY SCHOOL 
14|Embu|014065032507702|MUTUGU PRIMARY SCHOOL 
14|Embu|014065032507801|RUGAKORI PRIMARY SCHOOL 
14|Embu|014065032507901|KIAMETHO PRIMARY SCHOOL 
14|Embu|014065032508001|J.N. MWONGE PRIMARY SCHOOL 
14|Embu|014065032508101|RWETHE PRIMARY SCHOOL 
14|Embu|014065032508201|KAMWIMBI PRIMARYSCHOOL 
14|Embu|014065032508301|RIANGUU PRIMARY SCHOOL 
14|Embu|014065032508401|A.I.C. GACHURIRI PRIMARY SCHOOL 
14|Embu|014065032508501|GACHOKA MARKET 
14|Embu|014065032608601|GIKIIRO PRIMARY SCHOOL 
14|Embu|014065032608602|GIKIIRO PRIMARY SCHOOL 
14|Embu|014065032608701|MUTUS PRIMARY SCHOOL 
14|Embu|014065032608702|MUTUS PRIMARY SCHOOL 
14|Embu|014065032608801|UMAU SHOPPING CENTRE 
14|Embu|014065032608901|RUGOGWE PRIMARY SCHOOL 
14|Embu|014065032609001|GATAKA PRIMARY SCHOOL 
14|Embu|014065032609101|GATIRARI PRIMARY SCHOOL 
14|Embu|014065032609201|KIRATHE PRIMARY SCHOOL 
14|Embu|014065032609301|IRABARI PRIMARY SCHOOL 
14|Embu|014065032609401|MAYORI PRIMRY SCHOOL 
14|Embu|014065032609501|NGIORI PRIMARY SCHOOL 
14|Embu|014065032609601|MACHANG'A PRIMARY SCHOOL 
14|Embu|014065032609602|MACHANG'A PRIMARY SCHOOL 
14|Embu|014065032609701|KIAMUKUYU PRIMARY SCHOOL 
14|Embu|014065032609801|KATHURI PRIMARY SCHOOL 
14|Embu|014065032609901|KARUKI PRIMARY SCHOOL 
14|Embu|014065032610001|IGUMORI PRIMARY SCHOOL 
14|Embu|014065032610002|IGUMORI PRIMARY SCHOOL 
14|Embu|014065032610101|KABUGURI PRIMARY SCHOOL 
14|Embu|014065032610201|KARUIRO PRIMARY SCHOOL 
14|Embu|014065032610301|KAMUKUNGA PRIMARY SCHOOL 
14|Embu|014065032610401|KANOTHI PRIMARY SCHOOL 
14|Embu|014065032610402|KANOTHI PRIMARY SCHOOL 
14|Embu|014065032610501|KERWA PRIMARY SCHOOL 
14|Embu|014065032610601|IRIAMURAI PRIMARY SCHOOL 
14|Embu|014065032610602|IRIAMURAI PRIMARY SCHOOL 
14|Embu|014065032610701|GATURURI PRIMARY SCHOOL 
14|Embu|014065032610801|KAURARI PRIMARY SCHOOL 
14|Embu|014065032610901|NYANGWA PRIMARY SCHOOL 
14|Embu|014065032611001|GIKONDI PRIMARY SCHOOL 
14|Embu|014065032611101|KIRITIRI PRIMARY SCHOOL 
14|Embu|014065032611102|KIRITIRI PRIMARY SCHOOL 
14|Embu|014065032611103|KIRITIRI PRIMARY SCHOOL 
14|Embu|014065032611104|KIRITIRI PRIMARY SCHOOL 
14|Embu|014065032611201|KAMUTWANJIRU PRIMARY SCHOOL 
14|Embu|014065032611301|KAURACIRI MARKET 
14|Embu|014065032611302|KAURACIRI MARKET 
14|Embu|014065032611401|KAMURUGU PRIMARY SCHOOL 
14|Embu|014065032611501|CIORINDAGWA PRIMARY SCHOOL 
14|Embu|014065032611601|KABINGORI SDA PRIMARYSCHOOL 
14|Embu|014065032611701|SEVEN FOLKS PRIMARY SCHOOL 
14|Embu|014065032611801|RURII PRIMARY SCHOOL 
14|Embu|014065032611901|KANDUKU PRIMARY SCHOOL 
14|Embu|014065032612001|MURINDI PRIMARY SCHOOL 
14|Embu|014065032612101|KWAMAKURU MARKET 
14|Embu|014065032712201|KIAMBERE PRIMARY SCHOOL 
14|Embu|014065032712301|MARIMARI PRIMARY SCHOOL 
14|Embu|014065032712401|NTHARAWE PRIMARY SCHOOL 
14|Embu|014065032712501|NDITHIRI PRIMARY SCHOOL 
14|Embu|014065032712601|GACHABARI PRIMARY SCHOOL 
14|Embu|014065032712701|GWAKARIGU PRIMARYY SCHOOL 
